id_x,department_code,municipal_code,latitude_municipal,longitude_municipal,id_y,latitude_departament,longitude_department
959,70,823,9.490297716,-75.44451115,70,9.064941448,-75.10981755
960,73,1,4.451921427,-75.252591,73,4.03477252,-75.2558271
961,73,24,3.390015064,-74.94078233,73,4.03477252,-75.2558271
962,73,26,4.582625784,-74.98630686,73,4.03477252,-75.2558271
963,73,30,4.803365246,-74.80998676,73,4.03477252,-75.2558271
964,73,43,4.623390454,-75.20165423,73,4.03477252,-75.2558271
965,73,55,5.006758956,-74.84750095,73,4.03477252,-75.2558271
966,73,67,3.37749064,-75.61373257,73,4.03477252,-75.2558271
967,73,124,4.406971283,-75.49745918,73,4.03477252,-75.2558271
968,73,148,4.123416795,-74.74700246,73,4.03477252,-75.2558271
969,73,152,5.007003948,-75.19457703,73,4.03477252,-75.2558271
970,73,168,3.743693084,-75.58986634,73,4.03477252,-75.2558271
971,73,200,4.315603867,-74.91470256,73,4.03477252,-75.2558271
972,73,217,3.775490271,-75.14720213,73,4.03477252,-75.2558271
973,73,226,3.98252395,-74.68936908,73,4.03477252,-75.2558271
974,73,236,3.597863274,-74.80256674,73,4.03477252,-75.2558271
975,73,268,4.166476969,-74.89352941,73,4.03477252,-75.2558271
976,73,270,5.079256598,-74.95703372,73,4.03477252,-75.2558271
977,73,275,4.242813257,-74.83708638,73,4.03477252,-75.2558271
978,73,283,5.186694812,-75.05228995,73,4.03477252,-75.2558271
979,73,319,4.076501341,-74.97657287,73,4.03477252,-75.2558271
980,73,347,5.068553783,-75.24322959,73,4.03477252,-75.2558271
981,73,349,5.179416561,-74.78303094,73,4.03477252,-75.2558271
982,73,352,4.133276369,-74.53964257,73,4.03477252,-75.2558271
983,73,408,4.866034592,-74.92337178,73,4.03477252,-75.2558271
984,73,411,4.877936755,-75.04763076,73,4.03477252,-75.2558271
985,73,443,5.235322593,-74.90668089,73,4.03477252,-75.2558271
986,73,449,4.193215498,-74.60517497,73,4.03477252,-75.2558271
987,73,461,4.826734468,-75.21993987,73,4.03477252,-75.2558271
988,73,483,3.540518203,-75.12200999,73,4.03477252,-75.2558271
989,73,504,3.937793962,-75.27824314,73,4.03477252,-75.2558271
990,73,520,5.094035737,-75.0184505,73,4.03477252,-75.2558271
991,73,547,4.433764446,-74.99879938,73,4.03477252,-75.2558271
992,73,555,3.09897343,-75.81684413,73,4.03477252,-75.2558271
993,73,563,3.729166649,-74.87247706,73,4.03477252,-75.2558271
994,73,585,3.854281614,-74.87451155,73,4.03477252,-75.2558271
995,73,616,3.468077548,-75.85481103,73,4.03477252,-75.2558271
996,73,622,4.097861181,-75.59428027,73,4.03477252,-75.2558271
997,73,624,4.216730954,-75.34758364,73,4.03477252,-75.2558271
998,73,671,3.912542787,-75.01859762,73,4.03477252,-75.2558271
999,73,675,3.926088268,-75.50991004,73,4.03477252,-75.2558271
1000,73,678,4.057271684,-75.16320806,73,4.03477252,-75.2558271
1001,73,686,4.740827622,-75.20069946,73,4.03477252,-75.2558271
1002,73,770,3.969210629,-74.84448738,73,4.03477252,-75.2558271
1003,73,854,4.182125647,-75.17148237,73,4.03477252,-75.2558271
1004,73,861,4.70988172,-74.92089886,73,4.03477252,-75.2558271
1005,73,870,4.965753461,-75.15592969,73,4.03477252,-75.2558271
1006,73,873,3.854384097,-74.61896623,73,4.03477252,-75.2558271
1007,76,1,3.399043723,-76.57649259,76,3.569858693,-76.62850427
1008,76,20,4.6788971,-75.78297932,76,3.569858693,-76.62850427
1009,76,36,4.153314228,-76.16063341,76,3.569858693,-76.62850427
1010,76,41,4.795927292,-76.02963049,76,3.569858693,-76.62850427
1011,76,54,4.704287864,-76.14164999,76,3.569858693,-76.62850427
1012,76,100,4.393118861,-76.34982039,76,3.569858693,-76.62850427
1013,76,109,3.493340766,-77.11872832,76,3.569858693,-76.62850427
1014,76,111,3.819854318,-75.98312419,76,3.569858693,-76.62850427
1015,76,113,4.196852991,-76.0896103,76,3.569858693,-76.62850427
1016,76,122,4.308997973,-75.83672567,76,3.569858693,-76.62850427
1017,76,126,3.923271619,-76.64260484,76,3.569858693,-76.62850427
1018,76,130,3.382091564,-76.38317663,76,3.569858693,-76.62850427
1019,76,147,4.70684716,-75.91790846,76,3.569858693,-76.62850427
1020,76,233,3.649822218,-76.72039347,76,3.569858693,-76.62850427
1021,76,243,4.917562873,-76.06601001,76,3.569858693,-76.62850427
1022,76,246,4.756063701,-76.21502826,76,3.569858693,-76.62850427
1023,76,248,3.656072873,-76.30841784,76,3.569858693,-76.62850427
1024,76,250,4.539979729,-76.28762701,76,3.569858693,-76.62850427
1025,76,275,3.304104295,-76.16477307,76,3.569858693,-76.62850427
1026,76,306,3.74410441,-76.19082004,76,3.569858693,-76.62850427
1027,76,318,3.759414991,-76.34518277,76,3.569858693,-76.62850427
1028,76,364,3.213892389,-76.62760418,76,3.569858693,-76.62850427
1029,76,377,3.694303106,-76.58989905,76,3.569858693,-76.62850427
1030,76,400,4.537937391,-76.10328983,76,3.569858693,-76.62850427
1031,76,403,4.483511142,-75.96677303,76,3.569858693,-76.62850427
1032,76,497,4.597588666,-75.9491997,76,3.569858693,-76.62850427
1033,76,520,3.558392876,-76.22779972,76,3.569858693,-76.62850427
1034,76,563,3.42063665,-76.17841841,76,3.569858693,-76.62850427
1035,76,606,3.806494973,-76.53489853,76,3.569858693,-76.62850427
1036,76,616,4.109500298,-76.37105443,76,3.569858693,-76.62850427
1037,76,622,4.443571848,-76.16824249,76,3.569858693,-76.62850427
1038,76,670,3.98143244,-76.20836168,76,3.569858693,-76.62850427
1039,76,736,4.193411919,-75.88818163,76,3.569858693,-76.62850427
1040,76,823,4.638421279,-76.08106176,76,3.569858693,-76.62850427
1041,76,828,4.233268116,-76.34292699,76,3.569858693,-76.62850427
1042,76,834,4.02840797,-76.03250379,76,3.569858693,-76.62850427
1043,76,845,4.707718947,-75.77835903,76,3.569858693,-76.62850427
1044,76,863,4.644242641,-76.25924483,76,3.569858693,-76.62850427
1045,76,869,3.74365889,-76.47064718,76,3.569858693,-76.62850427
1046,76,890,3.904130354,-76.39080435,76,3.569858693,-76.62850427
1047,76,892,3.595913669,-76.5109879,76,3.569858693,-76.62850427
1048,76,895,4.35359875,-76.05065336,76,3.569858693,-76.62850427
1049,81,1,6.796280825,-70.50921153,81,6.569577215,-70.96732394
1050,81,65,6.799338394,-71.29827429,81,6.569577215,-70.96732394
1051,81,220,6.39654349,-70.07381197,81,6.569577215,-70.96732394
1052,81,300,6.750907234,-71.79124241,81,6.569577215,-70.96732394
1053,81,591,6.411761829,-70.96678964,81,6.569577215,-70.96732394
1054,81,736,6.906941714,-71.85070757,81,6.569577215,-70.96732394
1055,81,794,6.390650479,-71.79178647,81,6.569577215,-70.96732394
1056,85,1,5.242744761,-72.25802857,85,5.404064237,-71.60188073
1057,85,10,5.126121886,-72.54821017,85,5.404064237,-71.60188073
1058,85,15,5.228453404,-72.86496804,85,5.404064237,-71.60188073
1059,85,125,6.03948032,-71.52445752,85,5.404064237,-71.60188073
1060,85,136,6.178282373,-72.34693377,85,5.404064237,-71.60188073
1061,85,139,4.675769488,-72.21280273,85,5.404064237,-71.60188073
1062,85,162,4.841308642,-72.8473434,85,5.404064237,-71.60188073
1063,85,225,5.529181235,-72.09251937,85,5.404064237,-71.60188073
1064,85,230,4.915139133,-71.59873966,85,5.404064237,-71.60188073
1065,85,250,5.779915281,-70.86947037,85,5.404064237,-71.60188073
1066,85,263,5.663194953,-71.92580806,85,5.404064237,-71.60188073
1067,85,279,5.263068507,-72.77081831,85,5.404064237,-71.60188073
1068,85,300,4.81119011,-72.99580655,85,5.404064237,-71.60188073
1069,85,315,6.049906435,-72.21076163,85,5.404064237,-71.60188073
1070,85,325,5.274955665,-71.81749276,85,5.404064237,-71.60188073
1071,85,400,5.878927424,-72.20067822,85,5.404064237,-71.60188073
1072,85,410,4.697463691,-72.62922436,85,5.404064237,-71.60188073
1073,85,430,5.354527091,-71.25479519,85,5.404064237,-71.60188073
1074,85,440,4.528307719,-72.82314281,85,5.404064237,-71.60188073
1075,86,1,1.26070915,-76.66584349,86,0.3673031,-75.51406183
1076,86,219,1.204815876,-76.97376805,86,0.3673031,-75.51406183
1077,86,320,0.673756323,-76.94313923,86,0.3673031,-75.51406183
1078,86,568,0.433884539,-76.52158203,86,0.3673031,-75.51406183
1079,86,569,0.70416861,-76.49864415,86,0.3673031,-75.51406183
1080,86,571,0.746432215,-75.88022979,86,0.3673031,-75.51406183
1081,86,573,0.05947197,-75.06479327,86,0.3673031,-75.51406183
1082,86,749,1.228746922,-76.91307585,86,0.3673031,-75.51406183
1083,86,755,1.136071096,-76.84726661,86,0.3673031,-75.51406183
1084,86,757,0.272449048,-76.84510459,86,0.3673031,-75.51406183
1085,86,760,1.036021482,-76.97751684,86,0.3673031,-75.51406183
1086,86,865,0.42012589,-76.77067026,86,0.3673031,-75.51406183
1087,86,885,0.911149515,-76.74495447,86,0.3673031,-75.51406183
1088,88,1,12.54311512,-81.71762382,88,12.54311512,-81.71762382
1089,88,564,13.3511096,-81.37388549,88,12.54311512,-81.71762382
1090,91,1,-3.530058784,-70.04513691,91,-1.54622768,-71.50212858
1091,91,263,-1.997234795,-72.72361566,91,-1.54622768,-71.50212858
1092,91,405,-1.509799605,-72.44442966,91,-1.54622768,-71.50212858
1093,91,407,-1.550256503,-69.94602815,91,-1.54622768,-71.50212858
1094,91,430,-0.125016381,-71.10487805,91,-1.54622768,-71.50212858
1095,91,460,-0.687037553,-71.1855046,91,-1.54622768,-71.50212858
1096,91,530,-0.952145073,-73.75722748,91,-1.54622768,-71.50212858
1097,91,536,-1.91085406,-71.1484049,91,-1.54622768,-71.50212858
1098,91,540,-3.631323222,-70.47199039,91,-1.54622768,-71.50212858
1099,91,669,-1.101032624,-71.93893358,91,-1.54622768,-71.50212858
1100,91,798,-2.451794264,-70.00651535,91,-1.54622768,-71.50212858
1101,94,1,3.516363079,-68.00834728,94,2.727842865,-68.81661272
1102,94,343,3.140558454,-69.69713423,94,2.727842865,-68.81661272
1103,94,883,2.312179782,-67.52060569,94,2.727842865,-68.81661272
1104,94,884,2.582829542,-68.25799033,94,2.727842865,-68.81661272
1105,94,885,1.404540273,-67.001518,94,2.727842865,-68.81661272
1106,94,886,3.38616245,-67.58507998,94,2.727842865,-68.81661272
1107,94,887,1.981055294,-69.11440036,94,2.727842865,-68.81661272
1108,94,888,2.421444806,-69.84001585,94,2.727842865,-68.81661272
1109,95,1,2.484286091,-71.91916993,95,1.924531973,-72.12859569
1110,95,15,1.613634284,-73.0342639,95,1.924531973,-72.12859569
1111,95,25,2.143447362,-72.24364869,95,1.924531973,-72.12859569
1112,95,200,1.363974932,-72.01810951,95,1.924531973,-72.12859569
1113,97,1,1.06148231,-70.46688401,97,0.64624561,-70.56140566
1114,97,161,1.052762314,-71.33093035,97,0.64624561,-70.56140566
1115,97,511,-0.00834364,-70.5433061,97,0.64624561,-70.56140566
1116,97,666,-0.719822209,-69.90776202,97,0.64624561,-70.56140566
1117,97,777,1.569312273,-70.91166315,97,0.64624561,-70.56140566
1118,97,889,0.833312241,-69.61867754,97,0.64624561,-70.56140566
1119,99,1,5.836529669,-68.14122234,99,4.713557125,-69.41400011
1120,99,524,5.517593607,-69.62044054,99,4.713557125,-69.41400011
1121,99,624,4.968581012,-70.65997097,99,4.713557125,-69.41400011
1122,99,773,4.262454746,-69.52140484,99,4.713557125,-69.41400011
